name,cp,appearances,avg_placement,best_placement,worst_placement,median_placement,placement_std,total_wins,total_losses,total_ties,win_rate,top8_finishes,top16_finishes,top32_finishes,top64_finishes,day2_appearances,day2_rate,top8_rate,top16_rate,placement_consistency
Isabella O. Sanders,173,3,319.3333333333333,295,332,331.0,21.07921567168317,20,14,5,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.045291463921089854
Asher Perez,152,3,319.3333333333333,309,336,313.0,14.571661996262929,20,15,4,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.06421922080250597
Connor Edwards,66,3,319.3333333333333,305,336,317.0,15.631165450257807,20,16,3,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.060128077192840294
Lily Campbell,330,7,319.42857142857144,305,340,318.0,12.607631853460068,47,34,10,0.5164835164835165,0,0,0,0,7,1.0,0.0,0.0,0.07348817272314183
Kai Hill,252,2,319.5,300,339,319.5,27.577164466275352,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.034992974939138055
Carter Sanchez,131,2,319.5,283,356,319.5,51.61879502661797,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.019004616116620226
Landon Murphy,97,2,319.5,306,333,319.5,19.091883092036785,13,11,2,0.5,0,0,0,0,2,1.0,0.0,0.0,0.04977134275663489
Mateo King,315,2,319.5,309,330,319.5,14.849242404917497,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.06309449842787015
Isabella Rodriguez,57,2,319.5,315,324,319.5,6.363961030678928,14,10,2,0.5384615384615384,0,0,0,0,2,1.0,0.0,0.0,0.13579648178933995
Eli Flores,86,2,319.5,309,330,319.5,14.849242404917497,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.06309449842787015
Sophia Martinez,210,2,319.5,291,348,319.5,40.30508652763321,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.02421009333392868
Lucas Evans,322,6,319.5,284,332,326.0,18.185158784019457,39,27,12,0.5,0,0,0,0,6,1.0,0.0,0.0,0.052123623852045664
Caleb Davis,153,2,319.5,306,333,319.5,19.091883092036785,13,11,2,0.5,0,0,0,0,2,1.0,0.0,0.0,0.04977134275663489
Jack Myers,251,2,319.5,307,332,319.5,17.67766952966369,14,11,1,0.5384615384615384,0,0,0,0,2,1.0,0.0,0.0,0.05353987007917717
Jacob Sanders,92,2,319.5,299,340,319.5,28.991378028648448,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.03334291605556694
Connor Martinez,311,2,319.5,312,327,319.5,10.606601717798213,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.08615786293989429
Jamie G. Green,245,3,319.6666666666667,304,334,321.0,15.044378795195676,20,15,4,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.06232712483075005
Kai Wilson,94,3,319.6666666666667,297,348,314.0,25.967928938083094,20,15,4,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.03708108258131152
Noah Murphy,301,3,319.6666666666667,314,328,317.0,7.371114795831994,21,15,3,0.5384615384615384,0,0,0,0,3,1.0,0.0,0.0,0.1194584024218499
Emily Johnson,142,4,319.75,315,330,317.0,6.946221994724902,27,19,6,0.5192307692307693,0,0,0,0,4,1.0,0.0,0.0,0.125845968142326
Jordan Davis,74,1,320.0,320,320,320.0,0.0,6,4,3,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Lincoln Mendoza,158,1,320.0,320,320,320.0,0.0,6,5,2,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Jack Nelson501,213,1,320.0,320,320,320.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Christopher Flores,236,1,320.0,320,320,320.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Sam Myers,194,3,320.0,297,335,328.0,20.223748416156685,19,14,6,0.48717948717948717,0,0,0,0,3,1.0,0.0,0.0,0.04711703043175658
Mason Ramos,229,2,320.0,292,348,320.0,39.59797974644666,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.024631767547189955
Olivia Price,145,1,320.0,320,320,320.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Jack Peterson,135,1,320.0,320,320,320.0,0.0,6,3,4,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Jonathan King,267,1,320.0,320,320,320.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Sam Young,81,1,320.0,320,320,320.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Caleb White,214,2,320.0,303,337,320.0,24.041630560342615,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.03993350183768218
Owen Phillips,220,2,320.0,317,323,320.0,4.242640687119285,14,10,2,0.5384615384615384,0,0,0,0,2,1.0,0.0,0.0,0.1907435698305462
Daniel T. Howard,107,1,320.0,320,320,320.0,0.0,6,4,3,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Brody Cruz30,317,5,320.0,313,327,319.0,5.0990195135927845,31,21,13,0.47692307692307695,0,0,0,0,5,1.0,0.0,0.0,0.1639607805437114
Charles Reed,237,3,320.0,296,336,328.0,21.166010488516726,19,14,6,0.48717948717948717,0,0,0,0,3,1.0,0.0,0.0,0.045114117423974774
William Turner,230,2,320.0,316,324,320.0,5.656854249492381,14,10,2,0.5384615384615384,0,0,0,0,2,1.0,0.0,0.0,0.15022110482233483
Joel King,245,1,320.0,320,320,320.0,0.0,6,4,3,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Jack I. Turner,94,1,320.0,320,320,320.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Drew Scott,141,1,320.0,320,320,320.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Asher Ruiz,122,1,320.0,320,320,320.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Carter Allen,66,2,320.0,313,327,320.0,9.899494936611665,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.09174737048053264
Luke Z. Alvarez,284,2,320.0,305,335,320.0,21.213203435596427,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.045018270457898496
Michael Sanders,194,2,320.0,317,323,320.0,4.242640687119285,14,10,2,0.5384615384615384,0,0,0,0,2,1.0,0.0,0.0,0.1907435698305462
Jack Nelson,61,5,320.2,304,331,324.0,10.158740079360236,32,22,11,0.49230769230769234,0,0,0,0,5,1.0,0.0,0.0,0.08961585204853459
Jordan A. James,314,5,320.2,296,349,312.0,22.01590334281108,33,22,10,0.5076923076923077,0,0,0,0,5,1.0,0.0,0.0,0.04344821861238594
Kai Bennett,55,3,320.3333333333333,314,331,316.0,9.29157324317757,19,13,7,0.48717948717948717,0,0,0,0,3,1.0,0.0,0.0,0.09716687394348714
Julian T. Lopez,331,3,320.3333333333333,306,338,317.0,16.258331197676267,20,14,5,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.057943029864593404
Josiah Lee,101,3,320.3333333333333,305,339,317.0,17.243356208503418,20,15,4,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.054814475394274746
Casey Cooper,217,2,320.5,309,332,320.5,16.263455967290593,12,7,7,0.46153846153846156,0,0,0,0,2,1.0,0.0,0.0,0.05792582909787702
Isaiah Reyes,187,2,320.5,296,345,320.5,34.64823227814083,13,8,5,0.5,0,0,0,0,2,1.0,0.0,0.0,0.028051881849221198
Emma Smith,70,3,320.6666666666667,293,336,333.0,24.00694344004112,19,14,6,0.48717948717948717,0,0,0,0,3,1.0,0.0,0.0,0.03998889358060449
Leo Reyes,205,3,320.6666666666667,284,346,332.0,32.51666239535253,19,15,5,0.48717948717948717,0,0,0,0,3,1.0,0.0,0.0,0.029835906338295227
Mateo Anderson,325,4,320.75,299,350,317.0,22.779742462694056,26,19,7,0.5,0,0,0,0,4,1.0,0.0,0.0,0.04205260008887026
Skyler Morris,163,1,321.0,321,321,321.0,0.0,6,5,2,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Aaron V. Baker,306,2,321.0,306,336,321.0,21.213203435596427,13,11,2,0.5,0,0,0,0,2,1.0,0.0,0.0,0.045018270457898496
Drew N. Williams,271,2,321.0,317,325,321.0,5.656854249492381,14,10,2,0.5384615384615384,0,0,0,0,2,1.0,0.0,0.0,0.15022110482233483
Thomas Collins,182,1,321.0,321,321,321.0,0.0,6,3,4,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Easton Lopez,205,1,321.0,321,321,321.0,0.0,6,4,3,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Casey Morris,194,1,321.0,321,321,321.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Josiah Hall715,291,1,321.0,321,321,321.0,0.0,7,6,0,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Zoe Miller,59,1,321.0,321,321,321.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Mason B. Jones,257,2,321.0,314,328,321.0,9.899494936611665,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.09174737048053264
Zoe Williams,115,1,321.0,321,321,321.0,0.0,7,6,0,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Madison Price,273,1,321.0,321,321,321.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Emily Cox,206,1,321.0,321,321,321.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Logan Chavez317,286,1,321.0,321,321,321.0,0.0,6,4,3,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Layla Mendoza,68,2,321.0,318,324,321.0,4.242640687119285,14,10,2,0.5384615384615384,0,0,0,0,2,1.0,0.0,0.0,0.1907435698305462
Thomas Adams,150,1,321.0,321,321,321.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Andrew Morgan,241,1,321.0,321,321,321.0,0.0,6,3,4,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Addison Evans,267,1,321.0,321,321,321.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Joshua Adams,93,3,321.0,306,343,314.0,19.467922333931785,20,16,3,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.04885693739135393
Noah Cruz,83,1,321.0,321,321,321.0,0.0,6,5,2,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Harper Garcia,273,1,321.0,321,321,321.0,0.0,7,6,0,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Jackson Edwards,232,2,321.0,315,327,321.0,8.48528137423857,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.10542649822871226
Sage Patel,248,4,321.25,306,332,323.5,12.526638282742368,26,18,8,0.5,0,0,0,0,4,1.0,0.0,0.0,0.07392819849968381
Addison Garcia,161,3,321.3333333333333,310,343,311.0,18.77054430040145,20,15,4,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.05058029687021285
Grayson Clark,71,4,321.5,285,351,325.0,27.258026340878022,25,18,9,0.4807692307692308,0,0,0,0,4,1.0,0.0,0.0,0.035388175661560675
Easton Walker,111,2,321.5,318,325,321.5,4.949747468305833,14,10,2,0.5384615384615384,0,0,0,0,2,1.0,0.0,0.0,0.1680743603534397
Cameron Rodriguez,147,2,321.5,307,336,321.5,20.506096654409877,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.04649844256116777
Julian Gonzalez,125,2,321.5,304,339,321.5,24.748737341529164,13,11,2,0.5,0,0,0,0,2,1.0,0.0,0.0,0.03883685583242708
Jamie Campbell,59,2,321.5,298,345,321.5,33.23401871576773,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.02921071020912346
Charlotte Morgan,278,2,321.5,319,324,321.5,3.5355339059327378,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.2204812092115424
Alex C. Reyes,268,3,321.6666666666667,303,337,325.0,17.243356208503418,19,14,6,0.48717948717948717,0,0,0,0,3,1.0,0.0,0.0,0.054814475394274746
Olivia Hughes,68,3,321.6666666666667,311,342,312.0,17.616280348965084,20,16,3,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.05371642354191298
Lily Gutierrez,124,4,321.75,298,338,325.5,17.96988221070652,26,20,6,0.5,0,0,0,0,4,1.0,0.0,0.0,0.05271514018340105
Mateo Cox,111,2,322.0,299,345,322.0,32.526911934581186,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.02982678517935779
Asher Bailey,207,3,322.0,313,335,318.0,11.532562594670797,20,15,4,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.07979214086871815
Brody Mendoza,67,2,322.0,302,342,322.0,28.284271247461902,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.03414802408943918
Kai Watson,184,2,322.0,320,324,322.0,2.8284271247461903,14,10,2,0.5384615384615384,0,0,0,0,2,1.0,0.0,0.0,0.2612038749637414
Lincoln Cook,128,1,322.0,322,322,322.0,0.0,6,4,3,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Chloe King,190,1,322.0,322,322,322.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Wyatt Lewis,293,1,322.0,322,322,322.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Olivia Wilson,187,3,322.0,306,336,324.0,15.0996688705415,19,15,5,0.48717948717948717,0,0,0,0,3,1.0,0.0,0.0,0.062113078724852416
Colton Lee367,85,1,322.0,322,322,322.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Emily Collins,165,1,322.0,322,322,322.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Alex Patel,217,2,322.0,317,327,322.0,7.0710678118654755,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.12389934309929541
Andrew Gonzalez,186,1,322.0,322,322,322.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Sophia Morgan579,222,1,322.0,322,322,322.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Easton Martin,224,1,322.0,322,322,322.0,0.0,6,4,3,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Christian Morris,65,2,322.0,302,342,322.0,28.284271247461902,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.03414802408943918
Christian L. Walker,50,1,322.0,322,322,322.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Cameron Hall,208,2,322.0,321,323,322.0,1.4142135623730951,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.4142135623730951
Grayson Garcia,51,1,322.0,322,322,322.0,0.0,6,3,4,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Mia Harris,83,1,322.0,322,322,322.0,0.0,6,3,4,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Aiden Miller,275,1,322.0,322,322,322.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Mason Q. Smith,301,3,322.0,307,345,314.0,20.223748416156685,20,16,3,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.04711703043175658
Noah T. Garcia,65,4,322.25,301,357,315.5,26.22181026041744,26,21,5,0.5,0,0,0,0,4,1.0,0.0,0.0,0.036735249802768453
Caleb Mitchell,120,3,322.3333333333333,310,332,325.0,11.239810200058244,20,15,4,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.08170061329833704
Ethan Torres,120,5,322.4,312,345,314.0,14.223220451079284,32,23,10,0.49230769230769234,0,0,0,0,5,1.0,0.0,0.0,0.06568912295618125
Olivia Roberts,78,5,322.4,305,345,315.0,18.379336223052235,33,24,8,0.5076923076923077,0,0,0,0,5,1.0,0.0,0.0,0.05160135458150901
Liam Rogers,154,2,322.5,318,327,322.5,6.363961030678928,13,8,5,0.5,0,0,0,0,2,1.0,0.0,0.0,0.13579648178933995
Jamie Bailey,148,2,322.5,319,326,322.5,4.949747468305833,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.1680743603534397
Nathan Long,228,2,322.5,303,342,322.5,27.577164466275352,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.034992974939138055
Sam Miller,154,7,322.57142857142856,294,343,328.0,18.30170431824263,45,36,10,0.4945054945054945,0,0,0,0,7,1.0,0.0,0.0,0.0518088964327813
Liam Myers,113,3,322.6666666666667,299,345,324.0,23.028967265887832,19,12,8,0.48717948717948717,0,0,0,0,3,1.0,0.0,0.0,0.041616436900291875
Casey James,203,3,322.6666666666667,313,328,327.0,8.386497083606082,21,15,3,0.5384615384615384,0,0,0,0,3,1.0,0.0,0.0,0.10653601562893389
Julian Thomas,160,3,322.6666666666667,314,338,316.0,13.316656236958785,20,16,3,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.0698487121188589
Nathaniel O. Smith,205,4,322.75,289,359,321.5,33.14991201597173,26,20,6,0.5,0,0,0,0,4,1.0,0.0,0.0,0.02928265231056248
Cameron Cook,136,5,322.8,304,347,318.0,17.51285242329187,32,27,6,0.49230769230769234,0,0,0,0,5,1.0,0.0,0.0,0.05401652739055241
Liam C. Mitchell,59,3,323.0,301,338,330.0,19.467922333931785,19,16,4,0.48717948717948717,0,0,0,0,3,1.0,0.0,0.0,0.04885693739135393
Easton J. Bailey,278,1,323.0,323,323,323.0,0.0,6,4,3,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Chloe Hughes,79,1,323.0,323,323,323.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Caleb Rodriguez,191,2,323.0,313,333,323.0,14.142135623730951,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.06604088253131131
Kai Nelson508,61,1,323.0,323,323,323.0,0.0,6,5,2,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Ryan Myers,75,1,323.0,323,323,323.0,0.0,6,3,4,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Hunter Evans,174,1,323.0,323,323,323.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Sage Robinson,293,2,323.0,315,331,323.0,11.313708498984761,13,12,1,0.5,0,0,0,0,2,1.0,0.0,0.0,0.08121030314161228
William Mitchell,215,2,323.0,312,334,323.0,15.556349186104045,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.0603997891539587
Leo Kelly,58,1,323.0,323,323,323.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Mia Hughes,175,2,323.5,306,341,323.5,24.748737341529164,13,11,2,0.5,0,0,0,0,2,1.0,0.0,0.0,0.03883685583242708
Emma James,291,4,323.5,280,354,330.0,32.88870120066566,26,21,5,0.5,0,0,0,0,4,1.0,0.0,0.0,0.029508360148672724
Charlotte Z. Robinson,213,2,323.5,304,343,323.5,27.577164466275352,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.034992974939138055
Mateo Moore,86,2,323.5,317,330,323.5,9.192388155425117,14,10,2,0.5384615384615384,0,0,0,0,2,1.0,0.0,0.0,0.09811243299910322
Daniel Morales,274,2,323.5,315,332,323.5,12.020815280171307,13,11,2,0.5,0,0,0,0,2,1.0,0.0,0.0,0.07680010648203002
Sophia Stewart530,277,2,323.5,321,326,323.5,3.5355339059327378,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.2204812092115424
Sam Harris,172,2,323.5,305,342,323.5,26.16295090390226,13,11,2,0.5,0,0,0,0,2,1.0,0.0,0.0,0.036814851359037684
Taylor Collins,202,3,323.6666666666667,303,340,328.0,18.876793513023692,19,16,4,0.48717948717948717,0,0,0,0,3,1.0,0.0,0.0,0.05030992545879088
Avery Jackson,89,4,323.75,306,341,324.0,18.300728582946274,26,20,6,0.5,0,0,0,0,4,1.0,0.0,0.0,0.05181151559654486
Charles Price,249,1,324.0,324,324,324.0,0.0,6,5,2,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Carter Torres,132,1,324.0,324,324,324.0,0.0,6,4,3,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Skyler Collins,63,3,324.0,312,339,321.0,13.74772708486752,20,16,3,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.06780705896206128
Josiah Parker,176,1,324.0,324,324,324.0,0.0,6,4,3,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Brody Ramirez,272,1,324.0,324,324,324.0,0.0,7,6,0,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Aiden Nelson,111,2,324.0,321,327,324.0,4.242640687119285,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.1907435698305462
Grace Kelly,105,1,324.0,324,324,324.0,0.0,7,6,0,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Nolan Ramirez,220,4,324.0,318,329,324.5,4.69041575982343,26,19,7,0.5,0,0,0,0,4,1.0,0.0,0.0,0.1757340838011157
Carter Reed,130,1,324.0,324,324,324.0,0.0,6,5,2,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
William G. Miller,206,1,324.0,324,324,324.0,0.0,6,3,4,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Adam Allen797,305,1,324.0,324,324,324.0,0.0,6,4,3,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Josiah Hughes,79,1,324.0,324,324,324.0,0.0,6,5,2,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Abigail Richardson,313,3,324.0,318,334,320.0,8.717797887081348,20,15,4,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.10290397182775128
Jamie Edwards,119,2,324.0,311,337,324.0,18.384776310850235,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.051586873325965094
Logan Morales,183,1,324.0,324,324,324.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Layla Gomez,255,3,324.0,316,336,320.0,10.583005244258363,20,16,3,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.08633338057890416
Nolan Evans,254,1,324.0,324,324,324.0,0.0,6,4,3,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Jamie Rodriguez,199,3,324.0,309,332,331.0,13.0,19,13,7,0.48717948717948717,0,0,0,0,3,1.0,0.0,0.0,0.07142857142857142
Drew Clark,259,3,324.3333333333333,302,338,333.0,19.5021366350801,19,16,4,0.48717948717948717,0,0,0,0,3,1.0,0.0,0.0,0.04877540413465756
Liam Stewart,210,3,324.3333333333333,308,335,330.0,14.364307617610162,20,14,5,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.06508591372212741
Henry Evans,125,2,324.5,321,328,324.5,4.949747468305833,13,8,5,0.5,0,0,0,0,2,1.0,0.0,0.0,0.1680743603534397
Jordan Rogers,302,2,324.5,310,339,324.5,20.506096654409877,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.04649844256116777
Daniel Sanders,225,2,324.5,318,331,324.5,9.192388155425117,14,11,1,0.5384615384615384,0,0,0,0,2,1.0,0.0,0.0,0.09811243299910322
Sebastian Rodriguez,232,2,324.5,310,339,324.5,20.506096654409877,13,10,3,0.5,0,0,0,0,2,1.0,0.0,0.0,0.04649844256116777
Colton Nguyen,230,3,324.6666666666667,316,335,323.0,9.60902353693305,20,16,3,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.09425938179123777
Sam Patel,128,3,324.6666666666667,308,352,314.0,23.860706890897706,20,16,3,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.04022411769659421
Lily Gomez,307,3,324.6666666666667,307,334,333.0,15.307950004273378,19,14,6,0.48717948717948717,0,0,0,0,3,1.0,0.0,0.0,0.06131978573260019
Jeremiah Rodriguez,84,5,324.8,282,351,334.0,26.696441710460217,32,26,7,0.49230769230769234,0,0,0,0,5,1.0,0.0,0.0,0.036105721105044564
Aaron Bennett,86,1,325.0,325,325,325.0,0.0,6,3,4,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Parker Hill,141,2,325.0,319,331,325.0,8.48528137423857,13,11,2,0.5,0,0,0,0,2,1.0,0.0,0.0,0.10542649822871226
Alex Cruz,80,1,325.0,325,325,325.0,0.0,6,5,2,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Wyatt Johnson,236,2,325.0,321,329,325.0,5.656854249492381,14,10,2,0.5384615384615384,0,0,0,0,2,1.0,0.0,0.0,0.15022110482233483
Brody Taylor,300,2,325.0,308,342,325.0,24.041630560342615,12,9,5,0.46153846153846156,0,0,0,0,2,1.0,0.0,0.0,0.03993350183768218
Jayden Watson,274,2,325.0,298,352,325.0,38.18376618407357,13,9,4,0.5,0,0,0,0,2,1.0,0.0,0.0,0.02552077294720217
Charles Diaz,293,2,325.0,324,326,325.0,1.4142135623730951,13,11,2,0.5,0,0,0,0,2,1.0,0.0,0.0,0.4142135623730951
Michael Lopez,135,1,325.0,325,325,325.0,0.0,6,5,2,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Adam Smith,76,1,325.0,325,325,325.0,0.0,6,5,2,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Morgan Ortiz,117,1,325.0,325,325,325.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Landon James,63,1,325.0,325,325,325.0,0.0,6,3,4,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Josiah Brown,230,1,325.0,325,325,325.0,0.0,6,6,1,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Drew Watson,83,3,325.0,312,347,316.0,19.157244060668017,20,16,3,0.5128205128205128,0,0,0,0,3,1.0,0.0,0.0,0.04960995644991261
Olivia White,144,1,325.0,325,325,325.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Olivia Perez,137,1,325.0,325,325,325.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Jeremiah Lewis,111,2,325.0,312,338,325.0,18.384776310850235,13,11,2,0.5,0,0,0,0,2,1.0,0.0,0.0,0.051586873325965094
Casey Rogers,69,1,325.0,325,325,325.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Mia Rodriguez,203,1,325.0,325,325,325.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Easton Hall,133,1,325.0,325,325,325.0,0.0,7,6,0,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
Sebastian Nelson,182,1,325.0,325,325,325.0,0.0,6,4,3,0.46153846153846156,0,0,0,0,1,1.0,0.0,0.0,1.0
Aaron White,236,1,325.0,325,325,325.0,0.0,7,5,1,0.5384615384615384,0,0,0,0,1,1.0,0.0,0.0,1.0
